From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2022-04-28 15:00:00,2022-04-28 16:00:00,36.0,80.75,4.33,20.05,14.2,10.45,10.47,0.96,48.12,0.35,0.57,30.88,46.5,0.3,60.0,73.5,,-0.1,0.12,0.0,30.05
2022-04-28 16:00:00,2022-04-28 17:00:00,38.25,75.0,3.75,23.22,15.4,9.48,7.05,0.91,44.3,0.35,0.62,30.67,46.75,0.27,21.0,50.0,,-0.1,0.12,0.0,29.65
2022-04-28 17:00:00,2022-04-28 18:00:00,36.5,70.0,7.42,33.02,23.6,8.55,6.08,0.99,34.88,0.27,0.5,30.73,48.5,0.3,76.25,36.5,,-0.1,0.1,0.0,29.05
2022-04-28 18:00:00,2022-04-28 19:00:00,36.0,71.5,11.83,46.67,34.43,8.43,5.47,1.07,21.62,0.3,0.73,30.27,52.5,0.3,192.75,21.75,,-0.1,0.2,0.0,27.85
2022-04-28 19:00:00,2022-04-28 20:00:00,29.75,65.5,12.72,53.75,38.95,8.0,5.33,1.09,14.85,0.35,0.77,29.98,56.75,0.3,226.0,19.0,,-0.1,0.25,0.0,27.0
2022-04-28 20:00:00,2022-04-28 21:00:00,29.5,61.0,4.05,35.92,22.38,8.08,6.08,0.88,27.8,0.4,1.02,29.62,58.75,0.3,339.0,19.25,,-0.1,0.25,0.0,26.67
2022-04-28 21:00:00,2022-04-28 22:00:00,31.0,64.5,2.3,20.73,12.88,8.68,8.15,0.81,36.15,0.38,0.75,29.68,61.0,0.3,340.25,19.0,,-0.1,0.12,0.0,26.12
2022-04-28 22:00:00,2022-04-28 23:00:00,31.5,76.0,2.65,15.1,10.17,8.9,6.72,0.88,30.98,0.4,0.57,29.65,67.5,0.3,329.5,19.25,,-0.1,0.1,0.0,25.62
2022-04-28 23:00:00,2022-04-29 00:00:00,29.75,72.0,2.83,11.57,8.48,8.4,4.95,0.9,21.6,0.38,0.65,29.73,78.0,0.3,344.0,18.25,,-0.1,0.1,0.0,24.73
2022-04-29 00:00:00,2022-04-29 01:00:00,20.0,50.25,2.45,10.2,7.42,8.2,5.8,0.81,22.1,0.45,0.67,29.75,79.0,0.3,344.0,18.25,,-0.1,0.1,0.0,24.25
2022-04-29 01:00:00,2022-04-29 02:00:00,19.25,44.75,2.55,9.57,7.18,7.93,7.15,0.78,21.3,0.38,0.55,29.8,81.75,0.3,341.0,18.0,,-0.1,0.1,0.0,23.95
2022-04-29 02:00:00,2022-04-29 03:00:00,15.75,35.0,2.45,6.85,5.62,8.43,7.12,0.76,23.95,0.2,0.22,29.8,82.5,0.3,337.0,18.25,,-0.1,0.08,0.0,23.62
2022-04-29 03:00:00,2022-04-29 04:00:00,14.75,32.75,2.42,7.03,5.73,9.42,6.67,0.8,18.53,0.2,0.2,30.15,85.0,0.3,298.75,19.25,,-0.1,0.1,0.0,23.38
2022-04-29 04:00:00,2022-04-29 05:00:00,25.5,31.5,5.12,17.23,13.3,7.82,9.03,0.81,20.62,0.2,0.23,29.8,78.25,0.3,100.0,19.25,,-0.1,0.1,0.0,23.73
2022-04-29 05:00:00,2022-04-29 06:00:00,33.75,56.0,7.82,27.43,20.95,7.85,8.97,0.82,25.77,0.28,0.32,29.77,66.0,0.3,226.0,18.75,,-0.1,0.1,0.0,24.7
2022-04-29 06:00:00,2022-04-29 07:00:00,40.25,92.0,25.73,47.85,46.4,8.82,6.3,1.0,12.57,0.35,0.5,29.75,63.25,0.3,329.25,41.0,,-0.1,0.1,0.0,24.58
2022-04-29 07:00:00,2022-04-29 08:00:00,54.25,125.75,32.0,56.05,55.8,8.95,6.28,1.04,10.68,0.65,1.0,29.65,56.25,0.3,291.5,151.0,,-0.1,0.23,0.0,26.98
2022-04-29 08:00:00,2022-04-29 09:00:00,53.25,112.0,9.85,42.4,30.55,8.8,5.3,0.79,18.35,0.55,0.95,29.63,51.75,0.3,277.25,231.25,,-0.1,0.2,0.0,29.37
2022-04-29 09:00:00,2022-04-29 10:00:00,38.25,90.0,6.7,38.3,25.8,9.55,4.5,0.8,26.3,0.5,0.9,29.85,49.0,0.3,161.67,367.25,,-0.1,0.15,0.0,30.85
2022-04-29 10:00:00,2022-04-29 11:00:00,37.75,89.25,9.82,34.52,26.35,10.25,3.45,0.79,36.7,0.5,1.1,30.65,44.0,0.3,179.0,507.75,,-0.1,0.15,0.0,31.25
2022-04-29 11:00:00,2022-04-29 12:00:00,42.5,97.75,7.25,28.05,20.85,10.8,4.75,0.74,48.03,0.47,0.92,31.1,43.0,0.3,151.0,551.0,,-0.1,0.17,0.0,31.35
2022-04-29 12:00:00,2022-04-29 13:00:00,40.25,103.0,4.2,18.67,13.33,9.53,7.42,0.69,52.9,0.38,0.65,31.4,45.75,0.3,142.5,535.5,,-0.1,0.15,0.0,31.2
2022-04-29 13:00:00,2022-04-29 14:00:00,39.75,102.75,4.2,19.62,13.88,9.18,8.3,0.64,59.95,0.35,0.57,31.22,43.0,0.3,172.25,324.5,,-0.1,0.1,0.0,31.38
2022-04-29 14:00:00,2022-04-29 15:00:00,45.5,101.75,3.95,17.45,12.47,9.65,7.25,0.59,60.98,0.22,0.4,30.95,42.25,0.3,186.25,104.0,,-0.1,0.1,0.0,31.02
2022-04-29 15:00:00,2022-04-29 16:00:00,46.0,100.75,4.05,18.88,13.35,9.82,7.1,0.65,61.4,0.3,0.4,30.7,45.0,0.3,190.25,67.5,,-0.1,0.1,0.0,30.48
2022-04-29 16:00:00,2022-04-29 17:00:00,44.25,100.5,5.33,25.83,18.05,10.0,8.23,0.67,58.55,0.28,0.4,30.57,46.75,0.3,214.5,51.25,,-0.1,0.12,0.0,30.02
2022-04-29 17:00:00,2022-04-29 18:00:00,47.5,101.0,5.75,27.95,19.55,9.38,8.28,0.71,54.2,0.3,0.47,30.48,49.0,0.3,232.0,36.75,,-0.1,0.1,0.0,29.25
2022-04-29 18:00:00,2022-04-29 19:00:00,51.25,109.5,6.98,38.83,26.3,10.85,11.75,1.14,49.05,0.35,0.65,30.27,63.25,0.3,244.0,21.75,,-0.1,0.2,0.0,27.73
2022-04-29 19:00:00,2022-04-29 20:00:00,65.5,145.5,5.8,41.85,27.02,9.97,20.02,1.1,41.22,0.45,0.82,30.18,71.5,0.3,268.0,18.75,,-0.1,0.28,0.0,26.5
2022-04-29 20:00:00,2022-04-29 21:00:00,54.5,134.0,4.25,34.15,21.62,9.32,11.87,1.04,28.75,0.47,0.97,30.1,77.75,0.3,45.33,18.75,,-0.1,0.3,0.0,25.7
2022-04-29 21:00:00,2022-04-29 22:00:00,34.25,84.5,3.32,23.35,15.1,8.78,7.8,0.89,32.3,0.5,1.12,29.8,78.5,0.3,5.33,18.75,,-0.1,0.43,0.0,25.43
2022-04-29 22:00:00,2022-04-29 23:00:00,31.25,76.25,3.27,17.6,12.02,8.72,6.12,0.88,26.37,0.57,1.4,29.85,80.75,0.3,,18.25,,-0.1,0.98,0.0,25.1
2022-04-29 23:00:00,2022-04-30 00:00:00,28.75,60.25,4.28,17.38,12.75,8.55,5.0,0.85,20.12,0.57,1.15,29.75,82.75,0.3,,18.0,,-0.1,0.45,0.0,24.5
2022-04-30 00:00:00,2022-04-30 01:00:00,25.75,45.5,3.92,16.9,12.2,8.78,6.38,0.81,24.18,0.3,0.48,29.83,81.25,0.3,31.0,18.0,,-0.1,0.15,0.0,24.3
2022-04-30 01:00:00,2022-04-30 02:00:00,18.5,44.5,3.1,11.9,8.85,8.62,6.45,0.77,29.05,0.25,0.27,29.88,78.5,0.3,30.75,18.75,,-0.1,0.25,0.0,24.05
2022-04-30 02:00:00,2022-04-30 03:00:00,17.75,47.25,2.67,8.93,6.93,8.75,7.2,0.73,36.95,0.17,0.22,29.88,74.25,0.3,74.25,19.0,,-0.1,0.12,0.0,24.32
2022-04-30 03:00:00,2022-04-30 04:00:00,20.75,52.0,2.08,5.9,4.8,9.8,6.85,0.84,34.83,0.15,0.22,30.3,81.75,0.3,76.75,18.25,,-0.1,0.1,0.0,24.1
2022-04-30 04:00:00,2022-04-30 05:00:00,25.0,58.5,2.53,8.3,6.5,8.32,8.77,0.86,33.88,0.15,0.2,29.9,81.25,0.3,74.0,17.75,,-0.1,0.1,0.0,24.12
2022-04-30 05:00:00,2022-04-30 06:00:00,34.25,87.0,3.18,13.65,9.83,9.05,12.07,0.88,42.15,0.22,0.28,29.8,76.25,0.3,57.0,19.0,,-0.1,0.1,0.0,24.53
2022-04-30 06:00:00,2022-04-30 07:00:00,47.75,160.25,3.0,16.82,11.4,9.68,17.6,0.9,39.9,0.35,0.75,29.82,75.75,0.3,,44.0,,-0.1,0.33,0.0,24.98
2022-04-30 07:00:00,2022-04-30 08:00:00,61.25,228.5,3.6,24.1,15.73,9.93,19.38,1.04,31.05,0.3,0.53,29.85,68.25,0.3,,139.25,,-0.1,0.1,0.0,26.7
2022-04-30 08:00:00,2022-04-30 09:00:00,64.75,239.75,3.55,20.0,13.53,9.82,18.72,0.96,38.12,0.47,0.75,29.57,62.0,0.3,99.0,253.75,,-0.1,0.15,0.0,28.48
2022-04-30 09:00:00,2022-04-30 10:00:00,54.75,162.75,5.98,25.57,18.45,10.47,17.55,1.0,37.62,0.5,0.85,30.0,62.0,0.3,31.5,364.75,,-0.1,0.12,0.0,28.83
2022-04-30 10:00:00,2022-04-30 11:00:00,54.0,116.25,5.72,29.95,20.55,12.05,16.9,1.07,42.65,0.55,1.07,30.88,55.0,0.3,94.0,491.25,,-0.1,0.2,0.0,30.3
2022-04-30 11:00:00,2022-04-30 12:00:00,53.5,123.75,5.15,27.75,18.9,11.8,12.9,1.08,43.97,0.32,0.62,30.52,49.0,0.3,140.0,529.25,,-0.1,0.2,0.0,31.62
2022-04-30 12:00:00,2022-04-30 13:00:00,51.5,122.0,5.03,29.5,19.8,9.7,9.82,1.03,48.35,0.53,1.05,29.9,48.0,0.3,109.5,272.25,,-0.1,0.25,0.0,31.33
2022-04-30 13:00:00,2022-04-30 14:00:00,50.0,111.0,4.52,28.73,18.98,9.75,8.12,1.04,54.5,0.73,1.12,30.42,48.5,0.3,185.0,220.0,,-0.1,0.23,0.0,31.55
2022-04-30 14:00:00,2022-04-30 15:00:00,52.75,113.0,3.57,28.05,17.85,10.12,8.8,1.05,61.12,0.55,1.02,30.88,49.0,0.3,198.25,104.0,,-0.1,0.2,0.0,31.23
2022-04-30 15:00:00,2022-04-30 16:00:00,60.25,110.5,4.33,26.3,17.52,10.4,8.18,1.05,64.67,0.82,1.92,30.7,45.25,0.3,196.0,71.5,,-0.1,0.3,0.0,31.38
2022-04-30 16:00:00,2022-04-30 17:00:00,58.25,114.0,6.12,34.7,23.4,9.82,7.23,1.08,54.38,0.7,1.67,30.65,44.75,0.3,194.0,42.25,,-0.1,0.25,0.0,30.9
2022-04-30 17:00:00,2022-04-30 18:00:00,60.0,122.0,4.42,39.05,24.38,10.43,7.83,1.18,50.85,0.78,2.22,30.73,46.5,0.3,37.33,33.5,,-0.1,0.6,0.0,30.08
2022-04-30 18:00:00,2022-04-30 19:00:00,66.25,130.0,11.03,64.35,43.18,9.88,11.3,1.33,34.52,0.75,1.8,30.4,48.25,0.3,294.67,18.5,,-0.1,0.38,0.0,29.33
2022-04-30 19:00:00,2022-04-30 20:00:00,71.75,130.5,12.57,66.35,45.48,9.97,9.57,1.24,34.22,0.65,1.42,30.22,51.0,0.3,128.0,16.0,,-0.1,0.33,0.0,28.65
2022-04-30 20:00:00,2022-04-30 21:00:00,61.75,118.5,12.52,62.12,43.23,10.4,11.32,1.22,36.23,0.53,1.1,30.18,54.5,0.3,160.5,16.0,,-0.1,0.3,0.0,28.12
2022-04-30 21:00:00,2022-04-30 22:00:00,69.0,131.0,9.58,59.22,39.3,9.28,10.32,1.08,33.85,0.53,1.12,30.08,56.25,0.3,,16.0,,-0.1,0.3,0.0,27.38
2022-04-30 22:00:00,2022-04-30 23:00:00,63.5,124.5,2.5,33.0,19.62,9.45,8.1,0.92,41.83,0.4,1.15,29.82,62.0,0.3,,16.0,,-0.1,0.27,0.0,26.77
2022-04-30 23:00:00,2022-05-01 00:00:00,56.0,114.0,2.87,22.8,14.5,9.83,7.1,0.99,34.93,0.47,1.17,29.57,70.0,0.3,97.0,16.0,,-0.1,0.3,0.0,26.17
2022-05-01 00:00:00,2022-05-01 01:00:00,57.0,122.25,2.27,14.18,9.4,9.88,7.67,1.05,36.97,0.45,0.88,29.9,75.75,0.3,178.33,16.0,,-0.1,0.22,0.0,25.62
2022-05-01 01:00:00,2022-05-01 02:00:00,53.0,99.25,2.12,9.9,7.03,10.1,7.4,1.01,39.33,0.4,0.68,29.8,82.25,0.3,100.0,16.0,,-0.1,0.2,0.0,24.85
2022-05-01 02:00:00,2022-05-01 03:00:00,58.5,90.25,2.25,9.4,6.85,10.93,8.05,0.99,40.05,0.32,0.47,29.95,84.25,0.3,89.25,16.0,,-0.1,0.1,0.0,24.28
2022-05-01 03:00:00,2022-05-01 04:00:00,56.0,87.25,2.53,7.3,5.9,11.4,13.02,1.01,37.4,0.3,0.3,30.35,83.5,0.3,92.5,16.0,,-0.1,0.1,0.0,24.25
2022-05-01 04:00:00,2022-05-01 05:00:00,52.5,84.5,2.15,8.78,6.4,9.22,17.68,0.98,38.7,0.28,0.33,29.88,75.5,0.3,96.0,16.0,,-0.1,0.12,0.0,24.57
2022-05-01 05:00:00,2022-05-01 06:00:00,51.25,86.5,2.3,10.72,7.57,9.18,18.6,0.98,43.08,0.28,0.3,29.85,72.75,0.3,81.0,16.75,,-0.1,0.1,0.0,24.95
2022-05-01 06:00:00,2022-05-01 07:00:00,57.25,105.0,9.3,39.25,28.4,9.15,16.18,1.0,30.62,0.32,0.45,29.8,65.75,0.3,141.5,42.25,,-0.1,0.15,0.0,25.75
2022-05-01 07:00:00,2022-05-01 08:00:00,75.0,133.5,15.93,57.35,43.45,9.25,12.55,1.22,24.72,0.5,0.7,29.65,59.25,0.3,165.25,125.75,,-0.1,0.2,0.0,27.58
2022-05-01 08:00:00,2022-05-01 09:00:00,74.25,140.25,10.6,47.47,33.9,9.68,11.3,0.98,28.25,0.45,0.75,29.97,54.75,0.3,232.0,223.5,,-0.1,0.2,0.0,29.52
2022-05-01 09:00:00,2022-05-01 10:00:00,54.25,118.5,5.38,34.62,22.8,10.18,12.8,1.0,28.45,0.45,1.02,30.3,57.75,0.3,160.0,337.75,,-0.1,0.28,0.0,30.4
2022-05-01 10:00:00,2022-05-01 11:00:00,53.25,111.25,4.3,25.02,16.83,11.38,12.35,0.96,41.95,0.38,0.7,30.95,55.0,0.3,56.5,356.5,,-0.1,0.2,0.0,30.55
2022-05-01 11:00:00,2022-05-01 12:00:00,46.75,101.25,10.1,40.7,29.85,12.0,9.5,1.02,37.25,0.45,0.98,31.27,54.0,0.3,186.75,337.0,,-0.1,0.23,0.0,30.62
2022-05-01 12:00:00,2022-05-01 13:00:00,44.0,99.0,7.73,45.0,30.2,9.4,11.28,1.06,39.8,0.45,1.12,31.48,50.5,0.3,115.5,334.25,,-0.1,0.25,0.0,31.7
2022-05-01 13:00:00,2022-05-01 14:00:00,48.25,105.5,5.0,37.25,23.9,9.1,12.35,1.0,51.02,0.72,1.4,31.38,51.5,0.3,144.33,237.5,,-0.1,0.27,0.0,31.35
2022-05-01 14:00:00,2022-05-01 15:00:00,53.0,101.0,2.72,24.53,15.23,9.22,11.45,0.89,51.03,0.78,1.65,31.1,54.75,0.3,270.0,49.25,,-0.1,0.2,0.0,29.65
2022-05-01 15:00:00,2022-05-01 16:00:00,54.0,105.0,2.4,18.75,11.92,9.45,11.02,0.85,51.95,0.47,0.93,30.62,58.25,0.3,,51.0,,-0.1,0.17,0.0,28.7
2022-05-01 16:00:00,2022-05-01 17:00:00,51.0,94.75,5.18,32.6,21.58,9.83,12.08,1.04,42.1,0.38,0.6,30.35,57.25,0.3,,37.25,,-0.1,0.12,0.0,28.82
2022-05-01 17:00:00,2022-05-01 18:00:00,65.5,128.5,8.7,75.62,47.28,9.75,12.55,1.2,12.47,0.55,1.3,30.25,55.5,0.3,,27.25,,-0.1,0.35,0.0,28.6
2022-05-01 18:00:00,2022-05-01 19:00:00,79.0,177.0,4.83,61.05,36.42,9.38,11.93,1.13,33.88,0.6,1.35,30.22,55.75,0.3,,16.75,,-0.1,0.35,0.0,28.03
2022-05-01 19:00:00,2022-05-01 20:00:00,65.5,134.5,2.42,30.12,18.0,9.1,8.22,0.89,49.12,0.38,0.93,30.13,56.25,0.3,,16.0,,-0.1,0.25,0.0,27.48
2022-05-01 20:00:00,2022-05-01 21:00:00,50.75,93.75,4.25,34.17,21.6,8.43,6.85,0.89,42.12,0.33,0.7,29.95,55.75,0.3,55.0,16.0,,-0.1,0.2,0.0,26.9
2022-05-01 21:00:00,2022-05-01 22:00:00,46.0,83.25,7.92,38.2,26.78,8.43,5.45,0.93,43.2,0.3,0.5,29.65,60.75,0.3,234.25,16.0,,-0.1,0.15,0.0,25.7
2022-05-01 22:00:00,2022-05-01 23:00:00,42.25,80.25,7.7,36.7,25.8,8.43,5.95,0.96,41.03,0.3,0.5,29.7,78.5,0.3,239.75,16.5,,-0.1,0.12,0.0,22.58
2022-05-01 23:00:00,2022-05-02 00:00:00,44.75,77.75,7.32,46.67,30.82,8.78,5.5,1.02,26.92,0.35,0.53,29.83,83.25,0.3,240.5,18.25,,-0.1,0.1,0.0,21.93
2022-05-02 00:00:00,2022-05-02 01:00:00,50.75,67.5,3.0,27.23,16.9,7.67,3.98,0.75,45.17,0.22,0.35,29.75,71.25,0.3,239.25,20.5,,-0.1,0.1,0.0,21.97
2022-05-02 01:00:00,2022-05-02 02:00:00,25.75,41.5,2.45,15.65,10.3,8.1,3.33,0.67,54.9,0.23,0.23,29.6,53.5,0.3,185.25,23.75,,-0.1,0.1,0.0,25.25
2022-05-02 02:00:00,2022-05-02 03:00:00,26.0,47.5,3.0,12.2,8.95,8.25,3.25,0.72,52.1,0.28,0.35,29.7,60.75,0.3,169.0,24.0,,-0.1,0.1,0.0,24.25
2022-05-02 03:00:00,2022-05-02 04:00:00,31.5,45.5,8.53,29.12,22.45,8.9,2.62,0.8,30.63,0.23,0.32,29.95,60.5,0.3,178.0,24.0,,-0.1,0.1,0.0,24.15
2022-05-02 04:00:00,2022-05-02 05:00:00,40.75,56.5,7.85,48.9,32.38,8.07,2.85,0.96,20.77,0.2,0.33,29.68,57.75,0.3,178.0,24.0,,-0.1,0.1,0.0,24.55
2022-05-02 05:00:00,2022-05-02 06:00:00,48.5,66.75,12.2,66.2,45.1,7.8,4.1,1.0,17.38,0.23,0.32,29.68,55.75,0.3,172.0,24.25,,-0.1,0.1,0.0,24.65
2022-05-02 06:00:00,2022-05-02 07:00:00,54.0,67.25,5.65,44.45,28.23,7.57,5.18,0.89,34.85,0.3,0.35,29.65,55.25,0.3,167.75,54.5,,-0.1,0.12,0.0,25.22
2022-05-02 07:00:00,2022-05-02 08:00:00,47.25,69.25,7.07,44.43,29.38,8.78,6.28,0.93,34.35,0.23,0.38,29.65,55.0,0.3,189.0,111.75,,-0.1,0.1,0.0,26.45
2022-05-02 08:00:00,2022-05-02 09:00:00,43.25,63.0,7.08,39.95,27.0,8.28,6.28,0.93,37.88,0.25,0.53,29.73,52.25,0.3,217.25,202.5,,-0.1,0.12,0.0,27.9
2022-05-02 09:00:00,2022-05-02 10:00:00,36.75,60.25,5.1,32.0,21.15,8.97,6.93,0.84,38.8,0.27,0.55,29.97,50.25,0.3,186.5,406.5,,-0.1,0.17,0.0,30.15
2022-05-02 10:00:00,2022-05-02 11:00:00,33.25,60.0,4.38,25.77,17.27,10.07,6.7,0.91,45.4,0.2,0.53,30.58,51.5,0.3,25.0,506.5,,-0.1,0.15,0.0,30.45
2022-05-02 11:00:00,2022-05-02 12:00:00,34.0,59.75,5.4,29.85,20.25,9.9,6.3,0.88,42.35,0.3,0.8,28.98,49.5,0.3,84.0,559.25,,-0.1,0.23,0.0,30.8
2022-05-02 12:00:00,2022-05-02 13:00:00,36.25,70.0,8.73,40.97,28.9,9.5,5.1,1.05,45.23,0.38,1.18,30.13,50.75,0.3,151.33,406.25,,-0.1,0.27,0.0,30.5
2022-05-02 13:00:00,2022-05-02 14:00:00,42.25,72.0,4.7,31.62,20.65,8.5,4.72,1.0,57.4,0.53,1.3,31.6,52.0,0.3,141.75,225.25,,-0.1,0.25,0.0,30.58
2022-05-02 14:00:00,2022-05-02 15:00:00,41.0,71.25,4.53,30.93,20.12,8.55,4.38,1.01,56.9,0.45,0.85,31.05,52.75,0.3,241.33,99.0,,-0.1,0.12,0.0,30.12
2022-05-02 15:00:00,2022-05-02 16:00:00,42.5,98.0,2.92,26.8,16.62,8.78,5.93,0.92,58.28,0.5,0.95,30.62,55.25,0.3,69.0,36.75,,-0.1,0.18,0.0,29.22
2022-05-02 16:00:00,2022-05-02 17:00:00,39.25,79.75,4.55,34.38,21.98,9.22,5.4,1.09,49.27,0.35,0.95,30.23,59.75,0.3,,25.5,,-0.1,0.28,0.0,27.75
2022-05-02 17:00:00,2022-05-02 18:00:00,46.0,95.75,12.1,63.2,43.45,8.77,5.4,1.22,22.2,0.47,1.42,30.0,59.0,0.3,292.75,27.75,,-0.1,0.38,0.0,27.55
2022-05-02 18:00:00,2022-05-02 19:00:00,59.5,124.5,22.65,84.6,63.4,9.2,5.72,1.45,12.1,0.8,2.0,29.9,60.25,0.3,304.5,19.5,,-0.1,0.42,0.0,27.47
2022-05-02 19:00:00,2022-05-02 20:00:00,66.5,126.75,5.33,69.78,41.43,8.93,5.82,1.13,23.05,0.5,1.43,29.75,62.5,0.3,313.25,16.0,,-0.1,0.3,0.0,26.77
2022-05-02 20:00:00,2022-05-02 21:00:00,45.75,85.25,2.78,41.05,24.07,8.47,6.1,0.93,44.73,0.4,1.12,29.58,63.25,0.3,311.75,16.0,,-0.1,0.25,0.0,26.5
2022-05-02 21:00:00,2022-05-02 22:00:00,44.75,91.5,2.23,24.38,14.78,9.2,7.72,0.96,56.17,0.32,0.73,29.48,64.75,0.3,324.75,16.0,,-0.1,0.22,0.0,26.15
2022-05-02 22:00:00,2022-05-02 23:00:00,57.5,103.0,2.23,21.85,13.45,10.03,11.22,1.03,53.0,0.45,0.75,29.7,69.5,0.3,317.5,16.0,,-0.1,0.2,0.0,25.55
2022-05-02 23:00:00,2022-05-03 00:00:00,70.0,115.25,2.33,20.73,12.9,10.12,9.7,1.01,52.17,0.5,0.97,29.77,72.75,0.3,309.75,16.0,,-0.1,0.2,0.0,25.0
2022-05-03 00:00:00,2022-05-03 01:00:00,65.0,112.0,2.3,13.6,9.1,10.18,9.42,1.02,52.33,0.45,0.95,29.75,73.25,0.3,289.5,16.0,,-0.1,0.22,0.0,24.55
2022-05-03 01:00:00,2022-05-03 02:00:00,56.5,96.0,2.22,8.6,6.38,9.55,8.55,0.92,55.95,0.35,0.65,29.77,73.0,0.3,70.5,16.0,,-0.1,0.23,0.0,24.23
2022-05-03 02:00:00,2022-05-03 03:00:00,48.75,80.5,2.08,6.38,5.05,9.42,7.75,0.9,54.1,0.3,0.42,29.7,73.25,0.3,88.75,16.0,,-0.1,0.1,0.0,24.12
2022-05-03 03:00:00,2022-05-03 04:00:00,45.25,70.0,2.42,5.33,4.82,10.17,8.72,0.87,65.77,0.25,0.25,30.05,66.75,0.3,75.25,16.25,,-0.1,0.1,0.0,24.4
2022-05-03 04:00:00,2022-05-03 05:00:00,37.5,68.75,1.8,5.88,4.6,8.57,10.3,0.83,64.67,0.2,0.15,29.67,64.0,0.3,86.0,16.0,,-0.1,0.1,0.0,24.63
2022-05-03 05:00:00,2022-05-03 06:00:00,40.0,70.25,2.08,6.67,5.25,8.57,9.8,0.84,65.9,0.2,0.15,29.62,64.25,0.3,87.0,17.0,,-0.1,0.1,0.0,24.67
2022-05-03 06:00:00,2022-05-03 07:00:00,43.75,86.75,2.55,11.25,8.07,9.18,9.3,0.83,66.92,0.2,0.25,29.7,65.25,0.3,58.0,43.75,,-0.1,0.1,0.0,24.88
2022-05-03 07:00:00,2022-05-03 08:00:00,46.0,85.5,2.42,12.73,8.73,9.07,10.18,0.85,68.7,0.2,0.3,29.72,61.25,0.3,49.5,112.25,,-0.1,0.1,0.0,26.17
2022-05-03 08:00:00,2022-05-03 09:00:00,47.5,78.0,3.2,17.6,11.95,9.5,15.33,0.91,63.5,0.2,0.28,29.6,57.75,0.3,,232.25,,-0.1,0.1,0.0,28.12
2022-05-03 09:00:00,2022-05-03 10:00:00,53.0,90.0,3.85,21.27,14.45,10.4,20.4,0.99,56.3,0.3,0.38,30.03,55.25,0.3,82.0,401.0,,-0.1,0.1,0.0,29.7
2022-05-03 10:00:00,2022-05-03 11:00:00,54.0,96.0,7.57,31.95,23.15,11.12,15.35,1.11,47.15,0.5,1.28,30.85,53.25,0.3,174.0,365.25,,-0.1,0.25,0.0,30.27
2022-05-03 11:00:00,2022-05-03 12:00:00,51.75,89.75,3.9,25.1,16.55,11.4,12.6,1.19,47.22,0.45,0.83,30.22,55.75,0.3,246.75,223.0,,-0.1,0.2,0.0,29.7
2022-05-03 12:00:00,2022-05-03 13:00:00,60.25,98.75,5.97,35.97,23.97,9.43,10.17,1.16,43.88,0.4,0.82,29.25,52.25,0.3,174.75,390.75,,-0.1,0.2,0.0,30.7
2022-05-03 13:00:00,2022-05-03 14:00:00,51.0,100.0,5.2,31.2,20.85,9.65,9.2,1.14,49.62,0.47,0.75,29.18,52.5,0.3,214.0,110.75,,-0.1,0.17,0.0,30.15
2022-05-03 14:00:00,2022-05-03 15:00:00,50.5,99.0,2.8,22.77,14.4,10.65,8.32,1.16,51.7,0.35,0.6,29.97,59.25,0.3,306.75,52.0,,-0.1,0.12,0.0,28.52
2022-05-03 15:00:00,2022-05-03 16:00:00,59.75,108.0,5.82,36.7,24.27,11.58,9.55,1.33,51.33,0.38,0.7,31.05,59.75,0.3,182.33,49.75,,-0.1,0.17,0.0,28.3
2022-05-03 16:00:00,2022-05-03 17:00:00,61.5,114.5,7.1,48.57,31.62,10.0,9.07,1.23,41.55,0.5,0.83,30.82,58.25,0.3,197.25,47.75,,-0.1,0.17,0.0,28.37
2022-05-03 17:00:00,2022-05-03 18:00:00,53.0,107.5,8.57,55.75,36.62,10.38,8.62,1.26,38.45,0.5,1.05,31.0,59.5,0.3,100.0,33.75,,-0.1,0.22,0.0,28.0
2022-05-03 18:00:00,2022-05-03 19:00:00,57.75,104.25,5.2,40.05,25.55,9.78,8.62,1.12,30.7,0.38,0.82,30.77,76.0,0.3,172.0,17.25,,-0.1,0.2,0.0,26.42
2022-05-03 19:00:00,2022-05-03 20:00:00,52.0,90.5,5.33,28.35,19.4,10.45,7.33,1.08,24.68,0.4,0.85,30.68,81.0,0.3,37.0,15.0,,-0.1,0.22,0.0,25.67
2022-05-03 20:00:00,2022-05-03 21:00:00,46.25,88.25,4.17,21.7,14.95,9.68,6.78,0.99,27.55,0.38,0.68,30.72,79.25,0.3,66.33,15.75,,-0.1,0.22,0.0,25.3
2022-05-03 21:00:00,2022-05-03 22:00:00,45.0,75.5,3.5,17.8,12.3,9.62,7.88,0.97,28.0,0.3,0.53,30.77,77.0,0.3,78.5,15.75,,-0.1,0.12,0.0,25.0
2022-05-03 22:00:00,2022-05-03 23:00:00,38.75,69.5,3.2,12.82,9.43,9.62,7.08,0.89,33.2,0.25,0.4,30.77,75.0,0.3,109.0,15.75,,-0.1,0.1,0.0,24.8
