REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (acres),Seeded area (hectares),Total farm value (dollars)
1932,CA,Tame hay,0.8,3620.0,13901000.0,9477700.0,3837000.0,111785
1932,CA,"Wheat, all",13.0,1095.0,12058550.0,27182100.0,11000650.0,154760
1932,MA,Barley,9.0,960.0,436000.0,1123300.0,455000.0,4003
1932,MA,Buckwheat,21.0,805.0,1850.0,5700.0,2300.0,38
1932,MA,Corn for silage,0.41,9630.0,52000.0,13400.0,5400.0,214
1932,MA,Flaxseed,26.0,305.0,6100.0,49300.0,20000.0,161
1932,MA,Mixed grains,9.0,1115.0,7700.0,17000.0,6900.0,71
1932,MA,Oats,9.0,960.0,568000.0,1463500.0,592000.0,5156
1932,MA,"Peas, dry",23.0,940.0,750.0,2000.0,800.0,17
1932,MA,"Rye, all",8.0,905.0,14700.0,40600.0,16200.0,112
1932,MA,"Rye, fall remaining",8.0,915.0,11000.0,,,83
1932,MA,"Rye, spring",8.0,880.0,3700.0,10500.0,4200.0,29
1932,MA,Tame hay,0.62,3390.0,644000.0,464200.0,190000.0,3987
1932,MA,"Wheat, all",14.0,1115.0,1199000.0,2651000.0,1073000.0,16736
1932,MP,Barley,24.0,1495.0,14450.0,23900.0,9650.0,346
1932,MP,Mixed grains,18.0,1725.0,22950.0,32900.0,13300.0,424
1932,MP,Oats,21.0,1255.0,229350.0,451100.0,182550.0,4924
1932,MP,Tame hay,0.8,3620.0,1740000.0,1187700.0,481000.0,13937
1932,MP,"Wheat, all",29.0,1250.0,19150.0,37900.0,15350.0,552
1932,NB,Barley,24.0,1495.0,7250.0,12000.0,4850.0,176
1932,NB,"Beans, all dry (white and coloured)",46.0,1250.0,500.0,1000.0,400.0,23
1932,NB,Buckwheat,25.0,1105.0,18800.0,42100.0,17050.0,475
1932,NB,Corn for silage,0.33,12000.0,3000.0,600.0,250.0,10
1932,NB,Mixed grains,21.0,1515.0,2650.0,4300.0,1750.0,56
1932,NB,Oats,21.0,1195.0,104500.0,216500.0,87600.0,2236
1932,NB,Tame hay,0.82,3520.0,799000.0,561200.0,227000.0,6519
1932,NB,"Wheat, all",32.0,1200.0,5450.0,11300.0,4550.0,176
1932,NS,Barley,26.0,1565.0,5000.0,7900.0,3200.0,128
1932,NS,Buckwheat,31.0,1305.0,2150.0,4100.0,1650.0,67
1932,NS,Corn for silage,0.33,20000.0,4000.0,500.0,200.0,13
1932,NS,Mixed grains,25.0,1795.0,3500.0,4800.0,1950.0,89
1932,NS,Oats,27.0,1350.0,46450.0,85100.0,34450.0,1265
1932,NS,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1932,NS,Tame hay,0.77,4030.0,653000.0,400200.0,162000.0,5040
1932,NS,"Wheat, all",27.0,1445.0,1950.0,3300.0,1350.0,53
1932,ON,Barley,17.0,1625.0,299800.0,456000.0,184500.0,5233
1932,ON,"Beans, all dry (white and coloured)",18.0,1145.0,28800.0,62000.0,25100.0,519
1932,ON,Buckwheat,17.0,1230.0,98200.0,197000.0,79700.0,1624
1932,ON,Corn for grain,18.0,2415.0,128000.0,130000.0,53000.0,2276
1932,ON,Corn for silage,0.29,17360.0,1996000.0,285000.0,115000.0,5830
1932,ON,Flaxseed,36.0,610.0,1550.0,6300.0,2550.0,56
1932,ON,Mixed grains,16.0,1705.0,680300.0,986000.0,399000.0,10998
1932,ON,Oats,16.0,1230.0,1164600.0,2338000.0,946200.0,18879
1932,ON,"Peas, dry",24.0,1210.0,29150.0,59500.0,24100.0,696
1932,ON,"Rye, all",15.0,1115.0,26000.0,57500.0,23300.0,399
1932,ON,Sugar beets,0.69,25800.0,322000.0,30885.0,12500.0,2218
1932,ON,Tame hay,0.81,4020.0,6055000.0,3722000.0,1506000.0,49313
1932,ON,"Wheat, all",18.0,1805.0,464200.0,636000.0,257500.0,8335
1932,ON,"Wheat, spring",18.0,1340.0,54200.0,100000.0,40500.0,955
1932,ON,"Wheat, winter remaining",18.0,1890.0,410000.0,,,7380
1932,PP,Barley,8.0,1075.0,1374000.0,3154100.0,1277000.0,11601
1932,PP,Corn for silage,0.41,9280.0,90000.0,24000.0,9700.0,365
1932,PP,Flaxseed,24.0,365.0,67100.0,453500.0,183000.0,1599
1932,PP,Mixed grains,7.0,1165.0,29700.0,63100.0,25500.0,211
1932,PP,Oats,9.0,1095.0,3789000.0,8533000.0,3453000.0,32313
1932,PP,"Peas, dry",23.0,875.0,1050.0,2900.0,1200.0,24
1932,PP,"Rye, all",9.0,645.0,184500.0,706200.0,285200.0,1784
1932,PP,Sugar beets,0.64,24400.0,136700.0,13929.0,5600.0,879
1932,PP,Tame hay,0.67,3550.0,1313000.0,911700.0,370000.0,8814
1932,PP,"Wheat, all",13.0,1080.0,11511000.0,26395000.0,10682000.0,144333
1932,PEI,Barley,19.0,1375.0,2200.0,4000.0,1600.0,42
1932,PEI,Buckwheat,26.0,1475.0,1550.0,2600.0,1050.0,40
1932,PEI,Corn for silage,0.35,2000.0,2000.0,300.0,100.0,7
1932,PEI,Mixed grains,17.0,1750.0,16800.0,23800.0,9600.0,279
1932,PEI,Oats,18.0,1295.0,78400.0,149500.0,60500.0,1423
1932,PEI,Tame hay,0.83,3130.0,288000.0,226300.0,92000.0,2378
1932,PEI,"Wheat, all",27.0,1245.0,11750.0,23300.0,9450.0,323
1932,QU,Barley,24.0,1380.0,64000.0,114300.0,46300.0,1557
1932,QU,"Beans, all dry (white and coloured)",56.0,1110.0,1000.0,2200.0,900.0,56
1932,QU,Buckwheat,22.0,1285.0,60850.0,116900.0,47300.0,1341
1932,QU,Corn for grain,0.0,0.0,0.0,0.0,0.0,0
1932,QU,Corn for silage,0.29,21890.0,451000.0,51000.0,20600.0,1325
1932,QU,Flaxseed,71.0,635.0,350.0,1400.0,550.0,25
1932,QU,Mixed grains,23.0,1530.0,61400.0,99000.0,40100.0,1384
1932,QU,Oats,23.0,1120.0,786900.0,1735500.0,702300.0,18369
1932,QU,"Peas, dry",53.0,1115.0,8700.0,19300.0,7800.0,458
1932,QU,"Rye, all",27.0,1000.0,2500.0,6200.0,2500.0,67
1932,QU,Tame hay,0.78,3150.0,4418000.0,3468500.0,1404000.0,34628
1932,QU,"Wheat, all",27.0,1235.0,25900.0,52000.0,21000.0,695
1932,SK,Barley,9.0,945.0,509000.0,1329500.0,538000.0,4446
1932,SK,"Beans, all dry (white and coloured)",20.0,1000.0,50.0,100.0,50.0,1
1932,SK,Corn for silage,0.43,560.0,14000.0,6100.0,2500.0,60
1932,SK,Flaxseed,24.0,365.0,55900.0,381200.0,154000.0,1320
1932,SK,Mixed grains,5.0,845.0,7100.0,20800.0,8400.0,38
1932,SK,Oats,8.0,940.0,1656000.0,4364700.0,1766000.0,13962
1932,SK,"Peas, dry",20.0,750.0,150.0,500.0,200.0,3
1932,SK,"Rye, all",9.0,675.0,131600.0,482500.0,195000.0,1246
1932,SK,"Rye, fall remaining",9.0,665.0,109000.0,,,1032
1932,SK,"Rye, spring",9.0,730.0,22600.0,77300.0,31000.0,214
1932,SK,Tame hay,0.64,3670.0,220000.0,159400.0,60000.0,1401
1932,SK,"Wheat, all",13.0,915.0,5757000.0,15543000.0,6290000.0,74043
1933,AB,Barley,10.0,1090.0,278000.0,631000.0,255000.0,2812
1933,AB,"Beans, all dry (white and coloured)",52.0,835.0,250.0,800.0,300.0,13
1933,AB,Corn for silage,0.51,6000.0,12000.0,5000.0,2000.0,61
1933,AB,Flaxseed,46.0,275.0,1100.0,10700.0,4000.0,51
1933,AB,Mixed grains,10.0,1130.0,9500.0,20800.0,8400.0,97
1933,AB,Oats,12.0,965.0,1118000.0,2870000.0,1161000.0,13050
1933,AB,"Peas, dry",40.0,1000.0,200.0,600.0,200.0,8
1933,AB,"Rye, all",12.0,285.0,19500.0,169000.0,68000.0,236
1933,AB,"Rye, fall remaining",12.0,355.0,16000.0,,,196
1933,AB,"Rye, spring",11.0,150.0,3500.0,57000.0,23000.0,40
1933,AB,Sugar beets,0.7,22300.0,124700.0,13773.0,5600.0,878
1933,AB,Tame hay,0.73,3260.0,456000.0,355500.0,140000.0,3338
1933,AB,"Wheat, all",17.0,870.0,2785000.0,7898000.0,3196000.0,46050
1933,BC,Barley,23.0,1635.0,6700.0,10100.0,4100.0,157
1933,BC,"Beans, all dry (white and coloured)",44.0,1835.0,550.0,800.0,300.0,24
1933,BC,Corn for silage,0.55,25000.0,50000.0,4900.0,2000.0,275
1933,BC,Flaxseed,40.0,665.0,100.0,400.0,150.0,4
1933,BC,Mixed grains,22.0,1855.0,2600.0,3400.0,1400.0,58
1933,BC,Oats,26.0,1790.0,69500.0,95900.0,38800.0,1803
1933,BC,"Peas, dry",44.0,1855.0,2600.0,3400.0,1400.0,115
1933,BC,"Rye, all",24.0,1175.0,2000.0,4300.0,1700.0,47
1933,BC,Tame hay,1.43,4780.0,373000.0,192100.0,78000.0,5341
1933,BC,"Wheat, all",25.0,1485.0,35800.0,59600.0,24100.0,896
1933,CA,Barley,14.0,930.0,1378950.0,3658000.0,1480400.0,18954
1933,CA,"Beans, all dry (white and coloured)",36.0,1010.0,24200.0,59100.0,23950.0,878
1933,CA,Buckwheat,23.0,1145.0,184700.0,398300.0,161300.0,4233
1933,CA,Corn for grain,23.0,2325.0,128000.0,136600.0,55000.0,2982
1933,CA,Corn for silage,0.36,18460.0,2834000.0,378800.0,153500.0,10239
1933,CA,Flaxseed,47.0,165.0,16050.0,243600.0,98150.0,756
1933,CA,Mixed grains,20.0,1425.0,673750.0,1167300.0,472300.0,13336
1933,CA,Oats,17.0,865.0,4741700.0,13528900.0,5475000.0,79818
1933,CA,"Peas, dry",37.0,1095.0,37450.0,84600.0,34200.0,1371
1933,CA,"Rye, all",15.0,455.0,106700.0,583100.0,235300.0,1603
1933,CA,"Rye, fall remaining",16.0,495.0,89300.0,,,1395
1933,CA,"Rye, spring",12.0,315.0,17400.0,138800.0,55600.0,208
1933,CA,Sugar beets,0.69,22700.0,401300.0,43625.0,17700.0,2784
1933,CA,Tame hay,0.97,3060.0,11879000.0,9597500.0,3880000.0,115585
1933,CA,"Wheat, all",18.0,730.0,7672150.0,25991100.0,10517300.0,136958
1933,MA,Barley,12.0,775.0,368000.0,1173000.0,475000.0,4563
1933,MA,Buckwheat,24.0,720.0,2300.0,7800.0,3200.0,56
1933,MA,Corn for silage,0.47,8770.0,107000.0,30200.0,12200.0,502
1933,MA,Flaxseed,46.0,350.0,2800.0,20200.0,8000.0,129
1933,MA,Mixed grains,12.0,860.0,11100.0,31900.0,12900.0,136
1933,MA,Oats,14.0,745.0,455000.0,1504000.0,609000.0,6195
1933,MA,"Peas, dry",37.0,600.0,600.0,2500.0,1000.0,22
1933,MA,"Rye, all",13.0,805.0,15000.0,45700.0,18600.0,186
1933,MA,"Rye, fall remaining",13.0,800.0,12000.0,,,151
1933,MA,"Rye, spring",12.0,835.0,3000.0,9000.0,3600.0,35
1933,MA,Tame hay,0.63,3500.0,806000.0,570100.0,230000.0,5090
1933,MA,"Wheat, all",19.0,865.0,889000.0,2536000.0,1026000.0,16986
1933,MP,Barley,29.0,1465.0,14350.0,24100.0,9800.0,409
1933,MP,Mixed grains,21.0,1850.0,23850.0,32000.0,12900.0,511
1933,MP,Oats,25.0,1270.0,233300.0,454000.0,183700.0,5776
1933,MP,Tame hay,1.0,3010.0,1449000.0,1190000.0,482000.0,14538
1933,MP,"Wheat, all",32.0,1495.0,24350.0,40300.0,16300.0,782
1933,NB,Barley,28.0,1390.0,6950.0,12300.0,5000.0,195
1933,NB,"Beans, all dry (white and coloured)",53.0,1220.0,550.0,1100.0,450.0,29
1933,NB,Buckwheat,23.0,995.0,16800.0,41700.0,16900.0,386
1933,NB,Corn for silage,0.4,15000.0,3000.0,500.0,200.0,12
1933,NB,Mixed grains,23.0,1400.0,2800.0,5000.0,2000.0,63
1933,NB,Oats,26.0,1115.0,95200.0,210500.0,85200.0,2469
1933,NB,Tame hay,0.95,2450.0,560000.0,565800.0,229000.0,5306
1933,NB,"Wheat, all",35.0,1360.0,7400.0,13500.0,5450.0,257
1933,NS,Barley,32.0,1470.0,4700.0,7900.0,3200.0,151
1933,NS,Buckwheat,33.0,1085.0,1950.0,4400.0,1800.0,65
1933,NS,Corn for silage,0.35,20000.0,4000.0,500.0,200.0,14
1933,NS,Mixed grains,31.0,1525.0,3050.0,5000.0,2000.0,96
1933,NS,Oats,32.0,1320.0,47850.0,89500.0,36200.0,1551
1933,NS,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1933,NS,Tame hay,1.1,3900.0,631000.0,400200.0,162000.0,6960
1933,NS,"Wheat, all",36.0,1180.0,1650.0,3400.0,1400.0,59
1933,ON,Barley,20.0,1405.0,262000.0,461000.0,186600.0,5174
1933,ON,"Beans, all dry (white and coloured)",34.0,1000.0,21200.0,52300.0,21200.0,717
1933,ON,Buckwheat,21.0,1130.0,94650.0,207000.0,83800.0,1956
1933,ON,Corn for grain,23.0,2325.0,128000.0,136600.0,55000.0,2982
1933,ON,Corn for silage,0.36,19090.0,2214000.0,286000.0,116000.0,7930
1933,ON,Flaxseed,48.0,555.0,1250.0,5500.0,2250.0,60
1933,ON,Mixed grains,20.0,1470.0,562500.0,947000.0,383200.0,11023
1933,ON,Oats,22.0,1080.0,1010800.0,2316000.0,937300.0,22285
1933,ON,"Peas, dry",29.0,1075.0,25550.0,58700.0,23750.0,751
1933,ON,"Rye, all",21.0,1060.0,23200.0,54000.0,21900.0,484
1933,ON,Sugar beets,0.69,22900.0,276600.0,29852.0,12100.0,1906
1933,ON,Tame hay,0.99,3710.0,5601000.0,3725500.0,1508000.0,55270
1933,ON,"Wheat, all",27.0,1610.0,427400.0,656000.0,265300.0,11320
1933,ON,"Wheat, spring",27.0,1155.0,45400.0,97000.0,39300.0,1218
1933,ON,"Wheat, winter remaining",26.0,1690.0,382000.0,,,10102
1933,PP,Barley,11.0,840.0,1028000.0,3032000.0,1227000.0,11589
1933,PP,Corn for silage,0.48,7890.0,135000.0,42400.0,17100.0,645
1933,PP,Flaxseed,47.0,150.0,14300.0,235900.0,95000.0,668
1933,PP,Mixed grains,11.0,880.0,26900.0,75700.0,30600.0,301
1933,PP,Oats,12.0,755.0,2736000.0,8945000.0,3620000.0,33575
1933,PP,"Peas, dry",38.0,645.0,900.0,3600.0,1400.0,34
1933,PP,"Rye, all",13.0,380.0,79400.0,519700.0,209600.0,1013
1933,PP,Sugar beets,0.7,22300.0,124700.0,13773.0,5600.0,878
1933,PP,Tame hay,0.65,3340.0,1468000.0,1100200.0,440000.0,9504
1933,PP,"Wheat, all",17.0,705.0,7158000.0,25177000.0,10188000.0,123198
1933,PEI,Barley,23.0,1690.0,2700.0,3900.0,1600.0,63
1933,PEI,Buckwheat,26.0,1315.0,1050.0,2000.0,800.0,27
1933,PEI,Corn for silage,0.3,2000.0,2000.0,200.0,100.0,6
1933,PEI,Mixed grains,20.0,2020.0,18000.0,22000.0,8900.0,352
1933,PEI,Oats,19.0,1450.0,90250.0,154000.0,62300.0,1756
1933,PEI,Tame hay,0.88,2840.0,258000.0,224000.0,91000.0,2272
1933,PEI,"Wheat, all",30.0,1620.0,15300.0,23400.0,9450.0,466
1933,QU,Barley,24.0,1285.0,67900.0,130800.0,52900.0,1625
1933,QU,"Beans, all dry (white and coloured)",58.0,1000.0,1600.0,3900.0,1600.0,93
1933,QU,Buckwheat,26.0,1240.0,67950.0,135400.0,54800.0,1743
1933,QU,Corn for grain,0.0,0.0,0.0,0.0,0.0,0
1933,QU,Corn for silage,0.32,23800.0,426000.0,44200.0,17900.0,1357
1933,QU,Flaxseed,60.0,535.0,400.0,1800.0,750.0,24
1933,QU,Mixed grains,25.0,1310.0,57900.0,109200.0,44200.0,1443
1933,QU,Oats,24.0,995.0,692100.0,1718000.0,695200.0,16379
1933,QU,"Peas, dry",56.0,1100.0,8400.0,18900.0,7650.0,471
1933,QU,"Rye, all",28.0,1000.0,2100.0,5100.0,2100.0,59
1933,QU,Tame hay,1.04,2180.0,2988000.0,3389700.0,1372000.0,30932
1933,QU,"Wheat, all",29.0,1125.0,26600.0,58200.0,23600.0,762
1933,SK,Barley,11.0,770.0,382000.0,1228000.0,497000.0,4214
1933,SK,"Beans, all dry (white and coloured)",40.0,500.0,50.0,200.0,100.0,2
1933,SK,Corn for silage,0.51,552.0,16000.0,7200.0,2900.0,82
1933,SK,Flaxseed,47.0,125.0,10400.0,205000.0,83000.0,488
1933,SK,Mixed grains,11.0,675.0,6300.0,23000.0,9300.0,68
1933,SK,Oats,12.0,630.0,1163000.0,4571000.0,1850000.0,14330
1933,SK,"Peas, dry",40.0,500.0,100.0,500.0,200.0,4
1933,SK,"Rye, all",13.0,365.0,44900.0,305000.0,123000.0,591
1933,SK,"Rye, fall remaining",13.0,360.0,34000.0,,,458
1933,SK,"Rye, spring",12.0,375.0,10900.0,72800.0,29000.0,133
1933,SK,Tame hay,0.52,2940.0,206000.0,174600.0,70000.0,1076
1933,SK,"Wheat, all",17.0,585.0,3484000.0,14743000.0,5966000.0,60162
1934,AB,Barley,18.0,1080.0,327000.0,749000.0,303000.0,5866
1934,AB,"Beans, all dry (white and coloured)",57.0,855.0,300.0,900.0,350.0,17
1934,AB,Corn for silage,0.67,9060.0,29000.0,8000.0,3200.0,194
1934,AB,Flaxseed,42.0,385.0,2700.0,18100.0,7000.0,114
1934,AB,Mixed grains,15.0,1105.0,9400.0,21000.0,8500.0,139
1934,AB,Oats,16.0,1020.0,1249000.0,3032000.0,1227000.0,20250
1934,AB,"Peas, dry",43.0,1000.0,300.0,800.0,300.0,13
1934,AB,"Rye, all",19.0,410.0,30600.0,185100.0,75000.0,569
1934,AB,"Rye, fall remaining",19.0,450.0,23000.0,,,428
1934,AB,"Rye, spring",19.0,315.0,7600.0,58700.0,24000.0,141
1934,AB,Sugar beets,0.62,27900.0,158800.0,14115.0,5700.0,980
1934,AB,Tame hay,0.88,3530.0,494000.0,356600.0,140000.0,4346
1934,AB,"Wheat, all",21.0,1010.0,3062000.0,7501000.0,3036000.0,65250
1934,BC,Barley,26.0,1750.0,7700.0,10800.0,4400.0,198
1934,BC,"Beans, all dry (white and coloured)",56.0,2000.0,700.0,900.0,350.0,39
1934,BC,Corn for silage,0.55,28570.0,60000.0,5300.0,2100.0,330
1934,BC,Flaxseed,40.0,750.0,150.0,500.0,200.0,6
1934,BC,Mixed grains,25.0,1865.0,2800.0,3700.0,1500.0,69
1934,BC,Oats,29.0,1810.0,72200.0,98600.0,39900.0,2108
1934,BC,"Peas, dry",50.0,1400.0,2100.0,3600.0,1500.0,105
1934,BC,"Rye, all",25.0,1220.0,2200.0,4500.0,1800.0,55
1934,BC,Tame hay,1.3,5100.0,403000.0,195800.0,79000.0,5250
1934,BC,"Wheat, all",29.0,1595.0,38000.0,58700.0,23800.0,1090
1934,CA,Barley,22.0,950.0,1387700.0,3612500.0,1461250.0,29975
1934,CA,"Beans, all dry (white and coloured)",49.0,965.0,22150.0,56800.0,22950.0,1079
1934,CA,Buckwheat,24.0,1140.0,188000.0,407200.0,164850.0,4572
1934,CA,Corn for grain,26.0,2660.0,173000.0,161100.0,65000.0,4419
1934,CA,Corn for silage,0.45,17200.0,3462000.0,497100.0,201250.0,15729
1934,CA,Flaxseed,45.0,255.0,23250.0,226900.0,91450.0,1049
1934,CA,Mixed grains,20.0,1650.0,774200.0,1159200.0,469050.0,15634
1934,CA,Oats,21.0,890.0,4952100.0,13730800.0,5556950.0,103124
1934,CA,"Peas, dry",38.0,1120.0,43200.0,95000.0,38500.0,1660
1934,CA,"Rye, all",20.0,430.0,119500.0,684900.0,277900.0,2325
1934,CA,"Rye, fall remaining",20.0,430.0,95500.0,,,1885
1934,CA,"Rye, spring",18.0,425.0,24000.0,137800.0,56300.0,440
1934,CA,Sugar beets,0.62,24000.0,374400.0,38485.0,15600.0,2328
1934,CA,Tame hay,1.31,2930.0,11342000.0,9560300.0,3868000.0,148117
1934,CA,"Wheat, all",23.0,775.0,7507950.0,23985000.0,9706600.0,169631
1934,MA,Barley,22.0,830.0,377000.0,1125000.0,455000.0,8303
1934,MA,Buckwheat,29.0,530.0,1700.0,7900.0,3200.0,50
1934,MA,Corn for silage,0.59,6630.0,205000.0,76400.0,30900.0,1216
1934,MA,Flaxseed,45.0,460.0,4600.0,25600.0,10000.0,207
1934,MA,Mixed grains,17.0,835.0,8000.0,23800.0,9600.0,138
1934,MA,Oats,19.0,700.0,413000.0,1458000.0,590000.0,7758
1934,MA,"Peas, dry",52.0,750.0,600.0,2000.0,800.0,31
1934,MA,"Rye, all",19.0,830.0,29300.0,87400.0,35300.0,556
1934,MA,"Rye, fall remaining",19.0,840.0,26000.0,,,493
1934,MA,"Rye, spring",19.0,765.0,3300.0,10600.0,4300.0,63
1934,MA,Tame hay,0.73,3110.0,777000.0,614300.0,250000.0,5701
1934,MA,"Wheat, all",24.0,985.0,1010000.0,2533000.0,1025000.0,24115
1934,MP,Barley,30.0,1455.0,13000.0,22200.0,8950.0,385
1934,MP,Mixed grains,25.0,1890.0,22800.0,29900.0,12050.0,563
1934,MP,Oats,28.0,1245.0,225300.0,446600.0,180750.0,6359
1934,MP,Tame hay,1.74,2470.0,1199000.0,1199600.0,486000.0,20918
1934,MP,"Wheat, all",35.0,1330.0,23950.0,44500.0,18000.0,850
1934,NB,Barley,27.0,1475.0,6700.0,11300.0,4550.0,184
1934,NB,"Beans, all dry (white and coloured)",58.0,1145.0,400.0,900.0,350.0,23
1934,NB,Buckwheat,23.0,1135.0,15150.0,33000.0,13350.0,348
1934,NB,Corn for silage,0.45,20000.0,4000.0,500.0,200.0,18
1934,NB,Mixed grains,22.0,1565.0,1800.0,2900.0,1150.0,40
1934,NB,Oats,28.0,1165.0,98750.0,209100.0,84600.0,2753
1934,NB,Tame hay,1.5,2400.0,551000.0,567200.0,230000.0,8255
1934,NB,"Wheat, all",37.0,1380.0,8700.0,15600.0,6300.0,319
1934,NS,Barley,35.0,1345.0,4300.0,7900.0,3200.0,152
1934,NS,Buckwheat,38.0,1090.0,1850.0,4200.0,1700.0,70
1934,NS,Corn for silage,0.46,20000.0,5000.0,600.0,250.0,23
1934,NS,Mixed grains,32.0,1700.0,3400.0,4900.0,2000.0,109
1934,NS,Oats,36.0,1225.0,44300.0,89400.0,36200.0,1580
1934,NS,"Rye, all",0.0,0.0,0.0,0.0,0.0,0
1934,NS,Tame hay,1.99,2610.0,433000.0,411000.0,166000.0,8634
1934,NS,"Wheat, all",40.0,1035.0,1550.0,3700.0,1500.0,62
1934,ON,Barley,23.0,1635.0,320900.0,484900.0,196200.0,7371
1934,ON,"Beans, all dry (white and coloured)",47.0,940.0,18800.0,49400.0,20000.0,879
1934,ON,Buckwheat,22.0,1100.0,95450.0,213900.0,86600.0,2061
1934,ON,Corn for grain,26.0,2660.0,173000.0,161100.0,65000.0,4419
1934,ON,Corn for silage,0.44,20700.0,2712000.0,323200.0,131000.0,11960
1934,ON,Flaxseed,52.0,630.0,1450.0,5700.0,2300.0,76
1934,ON,Mixed grains,20.0,1725.0,657200.0,941400.0,381000.0,12878
1934,ON,Oats,23.0,1300.0,1257300.0,2390800.0,967500.0,28534
1934,ON,"Peas, dry",31.0,1130.0,31450.0,68800.0,27850.0,983
1934,ON,"Rye, all",22.0,975.0,22000.0,55900.0,22600.0,476
1934,ON,Sugar beets,0.62,21800.0,215600.0,24370.0,9900.0,1347
1934,ON,Tame hay,1.37,2760.0,3888000.0,3480700.0,1409000.0,53163
1934,ON,"Wheat, all",32.0,1100.0,232100.0,522000.0,211000.0,7450
1934,ON,"Wheat, spring",31.0,1260.0,49100.0,96400.0,39000.0,1533
1934,ON,"Wheat, winter remaining",32.0,1065.0,183000.0,,,5917
1934,PP,Barley,21.0,815.0,974000.0,2962000.0,1198000.0,19998
1934,PP,Corn for silage,0.61,5470.0,254000.0,114800.0,46400.0,1551
1934,PP,Flaxseed,44.0,240.0,21100.0,218400.0,88000.0,933
1934,PP,Mixed grains,16.0,805.0,21300.0,65600.0,26500.0,334
1934,PP,Oats,17.0,720.0,2653000.0,9115000.0,3689000.0,45366
1934,PP,"Peas, dry",48.0,715.0,1000.0,3500.0,1400.0,48
1934,PP,"Rye, all",19.0,370.0,93000.0,619000.0,251300.0,1732
1934,PP,Sugar beets,0.62,27900.0,158800.0,14115.0,5700.0,980
1934,PP,Tame hay,0.77,3130.0,1438000.0,1140800.0,460000.0,11117
1934,PP,"Wheat, all",22.0,760.0,7180000.0,23296000.0,9428000.0,159027
1934,PEI,Barley,25.0,1665.0,2000.0,3000.0,1200.0,49
1934,PEI,Buckwheat,27.0,1500.0,1200.0,2000.0,800.0,32
1934,PEI,Corn for silage,0.37,3000.0,3000.0,300.0,100.0,11
1934,PEI,Mixed grains,24.0,1980.0,17600.0,22100.0,8900.0,414
1934,PEI,Oats,25.0,1370.0,82250.0,148100.0,59950.0,2026
1934,PEI,Tame hay,1.87,2390.0,215000.0,221400.0,90000.0,4029
1934,PEI,"Wheat, all",34.0,1345.0,13700.0,25200.0,10200.0,469
1934,QU,Barley,28.0,1345.0,72100.0,132600.0,53700.0,2023
1934,QU,"Beans, all dry (white and coloured)",63.0,1055.0,1900.0,4400.0,1800.0,120
1934,QU,Buckwheat,28.0,1225.0,72650.0,146200.0,59200.0,2011
1934,QU,Corn for grain,0.0,0.0,0.0,0.0,0.0,0
1934,QU,Corn for silage,0.43,20000.0,424000.0,52400.0,21200.0,1836
1934,QU,Flaxseed,62.0,580.0,550.0,2300.0,950.0,34
1934,QU,Mixed grains,26.0,1460.0,70100.0,118600.0,48000.0,1790
1934,QU,Oats,28.0,1095.0,744300.0,1679800.0,679800.0,20757
1934,QU,"Peas, dry",61.0,1115.0,8650.0,19100.0,7750.0,524
1934,QU,"Rye, all",27.0,1045.0,2300.0,5500.0,2200.0,62
1934,QU,Tame hay,1.31,3080.0,4414000.0,3543400.0,1434000.0,57669
1934,QU,"Wheat, all",36.0,1315.0,33900.0,63800.0,25800.0,1214
1934,SK,Barley,22.0,615.0,270000.0,1088000.0,440000.0,5829
1934,SK,"Beans, all dry (white and coloured)",20.0,500.0,50.0,300.0,100.0,1
1934,SK,Corn for silage,0.71,163.0,20000.0,30400.0,12300.0,141
1934,SK,Flaxseed,44.0,195.0,13800.0,174700.0,71000.0,612
1934,SK,Mixed grains,15.0,465.0,3900.0,20800.0,8400.0,57
1934,SK,Oats,18.0,530.0,991000.0,4625000.0,1872000.0,17358
1934,SK,"Peas, dry",40.0,335.0,100.0,700.0,300.0,4
1934,SK,"Rye, all",19.0,235.0,33100.0,346500.0,141000.0,607
1934,SK,"Rye, fall remaining",19.0,175.0,20000.0,,,371
1934,SK,"Rye, spring",18.0,470.0,13100.0,68500.0,28000.0,236
1934,SK,Tame hay,0.64,2390.0,167000.0,169900.0,70000.0,1070
1934,SK,"Wheat, all",22.0,580.0,3108000.0,13262000.0,5367000.0,69662
1935,AB,Barley,11.0,960.0,357000.0,920000.0,372000.0,3766
1935,AB,"Beans, all dry (white and coloured)",45.0,1335.0,400.0,800.0,300.0,18
1935,AB,Corn for silage,0.64,10000.0,25000.0,6200.0,2500.0,160
1935,AB,Flaxseed,46.0,490.0,3900.0,19400.0,8000.0,181
1935,AB,Mixed grains,11.0,965.0,7800.0,20000.0,8100.0,84
1935,AB,Oats,10.0,1010.0,1268000.0,3102000.0,1255000.0,13152
1935,AB,"Peas, dry",34.0,1165.0,350.0,700.0,300.0,12
1935,AB,"Rye, all",10.0,595.0,40600.0,168100.0,68000.0,399
1935,AB,"Rye, fall remaining",10.0,625.0,32000.0,,,315
1935,AB,"Rye, spring",10.0,505.0,8600.0,42300.0,17000.0,84
